element,assists,bonus,bps,clean_sheets,creativity,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,selected,threat,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,gameweek_x,fdr,total_points,total_points_cumulative,assists_in_prev_1,assists_in_prev_3,assists_in_prev_5,assists_in_prev_10,bonus_in_prev_1,bonus_in_prev_3,bonus_in_prev_5,bonus_in_prev_10,bps_in_prev_1,bps_in_prev_3,bps_in_prev_5,bps_in_prev_10,clean_sheets_in_prev_1,clean_sheets_in_prev_3,clean_sheets_in_prev_5,clean_sheets_in_prev_10,goals_conceded_in_prev_1,goals_conceded_in_prev_3,goals_conceded_in_prev_5,goals_conceded_in_prev_10,goals_scored_in_prev_1,goals_scored_in_prev_3,goals_scored_in_prev_5,goals_scored_in_prev_10,minutes_in_prev_1,minutes_in_prev_3,minutes_in_prev_5,minutes_in_prev_10,own_goals_in_prev_1,own_goals_in_prev_3,own_goals_in_prev_5,own_goals_in_prev_10,penalties_missed_in_prev_1,penalties_missed_in_prev_3,penalties_missed_in_prev_5,penalties_missed_in_prev_10,penalties_saved_in_prev_1,penalties_saved_in_prev_3,penalties_saved_in_prev_5,penalties_saved_in_prev_10,red_cards_in_prev_1,red_cards_in_prev_3,red_cards_in_prev_5,red_cards_in_prev_10,yellow_cards_in_prev_1,yellow_cards_in_prev_3,yellow_cards_in_prev_5,yellow_cards_in_prev_10,saves_in_prev_1,saves_in_prev_3,saves_in_prev_5,saves_in_prev_10,selected_in_prev_1,selected_in_prev_3,selected_in_prev_5,selected_in_prev_10,threat_in_prev_1,threat_in_prev_3,threat_in_prev_5,threat_in_prev_10,transfers_in_in_prev_1,transfers_in_in_prev_3,transfers_in_in_prev_5,transfers_in_in_prev_10,transfers_out_in_prev_1,transfers_out_in_prev_3,transfers_out_in_prev_5,transfers_out_in_prev_10,total_points_in_prev_1,total_points_in_prev_3,total_points_in_prev_5,total_points_in_prev_10,fdr_in_prev_1,fdr_in_prev_2,fdr_in_prev_3
375,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,7759,0.0,-94,95,189,43,False,0,38,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7759.0,23520.0,39618.0,77769.0,0.0,0.0,0.0,0.0,95.0,233.0,840.0,3340.0,189.0,567.0,1139.0,2817.0,0.0,0.0,0.0,0.0,,,
376,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,110578,0.0,-9141,5559,14700,45,True,0,38,2,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,70.0,135.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,164.0,344.0,794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110578.0,367650.0,590192.0,1024919.0,0.0,8.0,10.0,29.0,5559.0,24375.0,54591.0,77887.0,14700.0,25380.0,30805.0,58162.0,0.0,4.0,12.0,18.0,,,
377,0,0,15,0,0.8,1,0,2.1,20.4,90,0,0,0,0,0,73816,0.0,4655,6204,1549,45,True,0,38,2,2,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,41.0,78.0,110.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,9.0,0.0,0.0,0.0,0.0,90.0,270.0,446.0,716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73816.0,208175.0,341433.0,695737.0,0.0,4.0,9.0,21.0,6204.0,8207.0,11076.0,15827.0,1549.0,3620.0,5878.0,31682.0,2.0,6.0,14.0,18.0,,,
378,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,34417,0.0,603,1263,660,41,True,0,38,2,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,34417.0,101089.0,167888.0,337080.0,0.0,0.0,0.0,0.0,1263.0,1905.0,3150.0,11021.0,660.0,1589.0,2632.0,10158.0,0.0,0.0,1.0,1.0,,,
379,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,32183,0.0,-303,23,326,41,True,0,38,2,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32183.0,97418.0,163972.0,338190.0,0.0,0.0,0.0,0.0,23.0,56.0,78.0,3877.0,326.0,926.0,1950.0,6388.0,0.0,0.0,0.0,0.0,,,
380,0,0,8,0,4.0,1,0,3.0,17.6,90,0,0,0,0,0,31093,8.0,-4754,143,4897,44,True,1,38,2,1,74,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,8.0,8.0,70.0,105.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,90.0,90.0,270.0,549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,31093.0,113825.0,169736.0,289216.0,8.0,8.0,14.0,24.0,143.0,14381.0,19231.0,22147.0,4897.0,10749.0,11798.0,14856.0,1.0,1.0,13.0,17.0,,,
381,0,0,9,0,0.8,1,0,1.2,11.4,90,0,0,0,0,0,192561,0.0,10129,14033,3904,43,True,0,38,2,2,76,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,9.0,33.0,78.0,133.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,13.0,0.0,0.0,0.0,0.0,90.0,270.0,450.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192561.0,553433.0,871216.0,1629548.0,0.0,4.0,8.0,60.0,14033.0,36028.0,48007.0,61554.0,3904.0,9942.0,13100.0,32942.0,2.0,6.0,18.0,24.0,,,
382,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,22498,0.0,-26,257,283,43,True,0,38,2,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22498.0,67599.0,113109.0,231146.0,0.0,0.0,0.0,0.0,257.0,424.0,669.0,1313.0,283.0,664.0,1244.0,5413.0,0.0,1.0,2.0,4.0,,,
383,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,274572,0.0,-4637,979,5616,39,True,0,38,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274572.0,836453.0,1409440.0,2917426.0,0.0,0.0,0.0,0.0,979.0,2521.0,5184.0,15227.0,5616.0,12630.0,20099.0,78626.0,0.0,0.0,0.0,0.0,,,
384,0,0,15,0,21.6,1,0,4.0,18.6,90,0,0,0,0,0,170489,0.0,632,3274,2642,40,True,0,38,2,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,90.0,270.0,270.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170489.0,505232.0,847173.0,1748865.0,0.0,1.0,1.0,1.0,3274.0,4038.0,4882.0,33351.0,2642.0,7015.0,11207.0,40701.0,2.0,6.0,6.0,6.0,,,
385,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,5356,0.0,17,62,45,70,True,0,38,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5356.0,16013.0,26625.0,53087.0,0.0,0.0,0.0,0.0,62.0,134.0,180.0,332.0,45.0,101.0,149.0,333.0,0.0,0.0,0.0,0.0,,,
386,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,25499,0.0,-6,50,56,60,True,0,38,2,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25499.0,76485.0,127524.0,255597.0,0.0,0.0,0.0,0.0,50.0,91.0,116.0,190.0,56.0,121.0,183.0,520.0,0.0,0.0,0.0,0.0,,,
387,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,66699,0.0,-41,1092,1133,43,True,0,38,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66699.0,199929.0,333749.0,663945.0,0.0,0.0,0.0,0.0,1092.0,2364.0,4592.0,12277.0,1133.0,3055.0,5523.0,12759.0,0.0,0.0,0.0,0.0,,,
388,0,0,13,0,0.0,1,0,1.7,17.4,90,0,0,0,0,3,166383,0.0,2149,4904,2755,49,True,0,38,2,3,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,38.0,76.0,149.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,13.0,0.0,0.0,0.0,0.0,90.0,270.0,450.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,13.0,27.0,166383.0,501118.0,827933.0,1569422.0,0.0,0.0,0.0,0.0,4904.0,10233.0,29460.0,43981.0,2755.0,10636.0,13940.0,31845.0,3.0,8.0,17.0,26.0,,,
389,0,0,-6,0,1.4,0,0,0.0,0.0,45,0,0,0,0,0,480891,4.0,127752,144470,16718,71,True,1,38,2,0,112,0.0,0.0,0.0,1.0,0.0,2.0,5.0,7.0,-6.0,39.0,129.0,169.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,12.0,0.0,2.0,6.0,8.0,45.0,212.0,379.0,829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,480891.0,1060640.0,1287296.0,1587311.0,4.0,89.0,365.0,583.0,144470.0,332286.0,394887.0,419293.0,16718.0,42469.0,49882.0,63431.0,0.0,16.0,44.0,67.0,,,
390,0,0,3,0,0.0,0,0,0.0,0.0,3,0,0,0,0,0,185940,0.0,119,521,402,66,True,0,38,2,1,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185940.0,557427.0,931663.0,1881829.0,0.0,0.0,0.0,3.0,521.0,630.0,674.0,5633.0,402.0,1424.0,4109.0,12748.0,1.0,1.0,1.0,6.0,,,
391,0,0,2,0,11.3,1,0,2.5,1.8,23,0,0,0,0,0,51278,12.0,-86,158,244,61,True,0,38,2,1,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51278.0,154015.0,257445.0,516757.0,12.0,12.0,12.0,46.0,158.0,353.0,841.0,2111.0,244.0,821.0,1415.0,4296.0,1.0,1.0,1.0,5.0,,,
392,0,2,19,0,1.9,1,1,4.9,34.6,45,0,0,0,0,0,55487,12.0,-608,359,967,52,True,0,38,2,8,70,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,19.0,26.0,42.0,75.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,45.0,55.0,123.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55487.0,168308.0,283183.0,557182.0,12.0,12.0,55.0,81.0,359.0,905.0,4585.0,7947.0,967.0,3379.0,4841.0,8129.0,8.0,10.0,13.0,21.0,,,
393,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,44056,0.0,-1262,45,1307,50,True,0,38,2,0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44056.0,135879.0,234675.0,656166.0,0.0,0.0,0.0,0.0,45.0,90.0,116.0,34157.0,1307.0,3916.0,10980.0,126038.0,0.0,0.0,0.0,1.0,,,
394,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,14822,0.0,-20,132,152,46,True,0,38,2,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14822.0,44489.0,74093.0,147009.0,0.0,0.0,0.0,0.0,132.0,323.0,690.0,2679.0,152.0,366.0,694.0,2068.0,0.0,0.0,1.0,2.0,,,
395,1,0,18,0,14.4,1,0,4.0,22.6,90,0,0,0,0,0,139165,3.0,15208,18372,3164,47,True,0,38,2,5,109,1.0,2.0,2.0,3.0,0.0,4.0,4.0,7.0,18.0,74.0,103.0,187.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,13.0,0.0,1.0,1.0,1.0,90.0,270.0,450.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,139165.0,373039.0,603496.0,1152211.0,3.0,28.0,32.0,91.0,18372.0,23941.0,34847.0,50937.0,3164.0,7358.0,11707.0,33696.0,5.0,21.0,26.0,41.0,,,
396,0,0,14,0,40.1,1,0,5.7,16.4,86,0,0,0,0,0,74758,0.0,5818,8813,2995,49,True,0,38,2,2,113,0.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,14.0,49.0,84.0,125.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,8.0,0.0,0.0,0.0,0.0,86.0,266.0,342.0,616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74758.0,208319.0,334242.0,709388.0,0.0,6.0,12.0,14.0,8813.0,16296.0,20923.0,35651.0,2995.0,6391.0,12412.0,70228.0,2.0,10.0,17.0,23.0,,,
397,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,30328,0.0,-422,23,445,43,True,0,38,2,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30328.0,92116.0,155644.0,328946.0,0.0,0.0,0.0,0.0,23.0,46.0,76.0,4103.0,445.0,1160.0,2518.0,9880.0,0.0,0.0,0.0,0.0,,,
398,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,5036,0.0,5,201,196,43,True,0,38,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5036.0,14927.0,25061.0,51475.0,0.0,0.0,0.0,0.0,201.0,336.0,548.0,2725.0,196.0,413.0,865.0,2328.0,0.0,0.0,0.0,0.0,,,
399,0,0,7,1,3.3,0,0,1.4,6.8,67,0,0,0,0,0,25760,4.0,83,514,431,60,True,0,38,2,3,95,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,39.0,62.0,100.0,1.0,1.0,2.0,2.0,0.0,2.0,3.0,10.0,0.0,0.0,0.0,0.0,67.0,228.0,395.0,796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,25760.0,77068.0,129079.0,263938.0,4.0,8.0,14.0,79.0,514.0,914.0,1744.0,7317.0,431.0,1268.0,2268.0,8369.0,3.0,10.0,15.0,23.0,,,
400,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2543,0.0,0,22,22,45,True,0,38,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2543.0,7635.0,12741.0,25690.0,0.0,0.0,0.0,0.0,22.0,29.0,42.0,115.0,22.0,37.0,71.0,213.0,0.0,0.0,0.0,0.0,,,
401,0,0,7,0,11.4,2,0,2.2,6.4,58,0,0,0,0,0,901612,4.0,-59276,23035,82311,65,False,0,38,4,0,167,0.0,2.0,2.0,3.0,0.0,3.0,3.0,6.0,7.0,57.0,89.0,199.0,0.0,1.0,2.0,6.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,58.0,168.0,348.0,779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901612.0,2913060.0,4814741.0,8758000.0,4.0,18.0,23.0,52.0,23035.0,130673.0,209852.0,872779.0,82311.0,120143.0,180712.0,397920.0,0.0,16.0,24.0,56.0,,,
402,0,0,2,0,10.9,2,0,1.4,3.0,57,0,0,0,0,0,187343,0.0,3807,18053,14246,55,False,0,38,4,0,123,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6.0,2.0,33.0,73.0,169.0,0.0,1.0,2.0,5.0,2.0,3.0,4.0,6.0,0.0,1.0,1.0,1.0,57.0,153.0,333.0,692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187343.0,557366.0,854816.0,1263536.0,0.0,21.0,25.0,37.0,18053.0,60770.0,108593.0,168150.0,14246.0,26573.0,38102.0,57711.0,0.0,14.0,22.0,49.0,,,
403,0,0,10,0,0.1,2,0,0.7,7.0,90,0,0,0,0,0,183389,0.0,-10094,3498,13592,51,False,0,38,4,1,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,37.0,80.0,189.0,0.0,1.0,2.0,6.0,2.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,90.0,270.0,450.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,183389.0,575418.0,929826.0,1697663.0,0.0,0.0,0.0,0.0,3498.0,30657.0,48260.0,116587.0,13592.0,20081.0,29680.0,69800.0,1.0,8.0,16.0,42.0,,,
404,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,21912,0.0,-155,208,363,48,True,0,38,4,0,32,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,37.0,59.0,66.0,0.0,1.0,1.0,1.0,0.0,3.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,135.0,284.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21912.0,65372.0,107366.0,211898.0,0.0,0.0,0.0,0.0,208.0,1356.0,1678.0,2074.0,363.0,647.0,825.0,2039.0,0.0,8.0,10.0,11.0,,,
405,0,0,20,0,1.2,2,0,4.7,25.4,90,0,0,0,0,0,295729,20.0,-12797,6103,18900,49,False,0,38,4,1,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,63.0,104.0,222.0,0.0,1.0,2.0,6.0,2.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,90.0,270.0,450.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295729.0,940546.0,1534756.0,2805267.0,20.0,57.0,59.0,86.0,6103.0,42444.0,70858.0,198222.0,18900.0,27559.0,38679.0,124213.0,1.0,9.0,17.0,45.0,,,
406,0,0,-2,0,0.1,0,0,0.7,6.4,32,0,0,0,0,0,18649,0.0,-335,636,971,41,False,0,38,4,1,32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-2.0,18.0,18.0,42.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,115.0,115.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18649.0,55096.0,88537.0,175553.0,0.0,8.0,8.0,10.0,636.0,3549.0,4323.0,11507.0,971.0,1767.0,2698.0,9827.0,1.0,8.0,8.0,15.0,,,
407,0,0,15,0,0.3,2,0,1.0,9.2,90,0,0,0,0,0,358738,0.0,-59426,3155,62581,47,False,0,38,4,1,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,27.0,65.0,181.0,0.0,0.0,1.0,5.0,2.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,90.0,180.0,360.0,810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,358738.0,1280782.0,2139815.0,3794647.0,0.0,7.0,7.0,24.0,3155.0,59458.0,111862.0,459681.0,62581.0,80513.0,103846.0,264000.0,1.0,3.0,11.0,38.0,,,
408,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,257831,0.0,-2447,7709,10156,39,False,0,38,4,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257831.0,775843.0,1290150.0,2356026.0,0.0,0.0,0.0,0.0,7709.0,21447.0,55088.0,180605.0,10156.0,26135.0,39612.0,90475.0,0.0,0.0,0.0,0.0,,,
409,0,0,2,0,3.4,2,0,1.5,1.6,90,0,0,0,0,0,2153806,10.0,-145716,23622,169338,80,False,0,38,4,2,194,0.0,1.0,1.0,1.0,0.0,3.0,5.0,10.0,2.0,42.0,86.0,164.0,0.0,2.0,3.0,7.0,2.0,2.0,3.0,5.0,0.0,1.0,2.0,4.0,90.0,263.0,430.0,873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2153806.0,6861317.0,11973748.0,24692769.0,10.0,109.0,165.0,347.0,23622.0,112217.0,170173.0,1216841.0,169338.0,336953.0,713582.0,1296866.0,2.0,16.0,26.0,49.0,,,
