,player_id,name,display_slug,team_id,team,team_slug,position,points_per_game,form,news,news_added_at,status,total_points,value_form,value_season,selected_by_percent,influence_rank_overall,creativity_rank_overall,threat_rank_overall,influence_rank_by_position,creativity_rank_by_position,threat_rank_by_position:,ict_index,ict_index_by_position,dreamteam_count,transfers_in,transfers_out,chance_of_playing_next_round,chance_of_playing_this_round,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,ep_next,ep_this,now_cost,transfers_in_event,transfers_out_event,goals_scored,assists,clean_sheets,goals_conceded,penalties_saved,penalties_missed,saves,bonus,bps,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text
175,145,Nathan Ferguson,Ferguson,6,crystal_palace,CRY,DEF,0.0,0.0,Thigh injury - Unknown return date,2020-08-26T09:30:07.992498Z,i,0,0.0,0.0,0.5,457,436,409,176,177,160,462,177,0,35436,108196,0.0,0.0,0,0,-1,1,0.0,0.0,39,249,1855,0,0,0,0,0,0,0,0,0,,,,,,
176,146,Tyrick Mitchell,Mitchell,6,crystal_palace,CRY,DEF,2.9,1.3,,2020-12-11T13:30:17.644766Z,a,23,0.3,5.9,17.4,218,321,320,87,110,109,297,96,0,1613030,1494795,100.0,100.0,0,0,-1,1,0.8,1.3,39,95048,29030,0,1,2,10,0,0,0,0,102,,,,,,
177,147,Brandon Pierrick,Pierrick,6,crystal_palace,CRY,MID,0.0,0.0,,,a,0,0.0,0.0,0.1,539,524,512,205,206,203,543,205,0,8547,11346,,,0,0,-1,1,-0.5,0.0,44,149,334,0,0,0,0,0,0,0,0,0,,,,,,
178,486,Scott Dann,Dann,6,crystal_palace,CRY,DEF,2.9,0.5,Hamstring injury - 75% chance of playing,2021-01-07T18:30:17.505449Z,d,23,0.1,5.2,0.6,192,343,181,74,124,40,253,82,0,96556,110911,75.0,100.0,0,0,-1,1,0.0,0.5,44,520,3224,1,0,1,11,0,0,0,1,124,,,,,,
179,489,Eberechi Eze,Eze,6,crystal_palace,CRY,MID,3.1,2.8,,2020-11-17T23:00:19.063388Z,a,47,0.5,8.1,1.0,118,40,86,42,29,46,58,33,1,136610,115186,100.0,100.0,0,0,-2,2,2.3,2.8,58,9317,5943,2,3,0,23,0,0,0,5,187,1.0,,3.0,,,
180,522,Sam Woods,Woods,6,crystal_palace,CRY,DEF,0.0,0.0,,2020-09-15T22:30:15.910235Z,a,0,0.0,0.0,0.6,480,461,437,184,185,171,485,185,0,60663,41647,100.0,100.0,0,0,0,0,-0.5,0.0,40,822,1856,0,0,0,0,0,0,0,0,0,,,,,,
181,534,Ryan Inniss,Inniss,6,crystal_palace,CRY,DEF,0.0,0.0,Transferred to Charlton Athletic,2020-10-14T08:31:08.806610Z,u,0,0.0,0.0,0.0,474,454,430,182,183,169,479,183,0,4871,5961,0.0,0.0,0,0,0,0,0.0,0.0,40,3,96,0,0,0,0,0,0,0,0,0,,,,,,
182,577,Nathaniel Clyne,Clyne,6,crystal_palace,CRY,DEF,2.1,0.3,,,a,19,0.1,4.2,0.3,244,247,293,95,63,95,284,91,0,54857,33421,,,0,0,0,0,-0.2,0.3,45,957,3858,0,1,1,16,0,0,0,0,126,,,,,,
183,578,Stephen Henderson,Henderson,6,crystal_palace,CRY,GKP,0.0,0.0,,,a,0,0.0,0.0,0.6,467,447,423,37,11,7,472,37,0,48432,16006,,,0,0,0,0,-0.5,0.0,40,2652,1762,0,0,0,0,0,0,0,0,0,,,,,,
184,586,Jack Butland,Butland,6,crystal_palace,CRY,GKP,0.0,0.0,,2020-10-23T13:30:19.850079Z,a,0,0.0,0.0,0.0,545,532,520,70,52,49,549,70,0,3960,2677,100.0,100.0,0,0,0,0,-0.5,0.0,45,267,238,0,0,0,0,0,0,0,0,0,,,,,,
185,149,Fabian Delph,Delph,7,everton,EVE,MID,1.2,0.0,Hamstring injury - Unknown return date,2020-12-05T15:30:20.402727Z,i,6,0.0,1.2,0.0,380,324,401,164,167,185,397,177,0,2207,4726,0.0,0.0,0,0,-1,1,0.0,0.0,49,13,78,0,0,0,5,0,0,0,0,38,,,,,,
186,150,Gylfi Sigurdsson,Sigurdsson,7,everton,EVE,MID,3.4,7.0,,,a,51,1.0,7.5,2.2,141,32,97,54,23,51,66,37,2,146653,107146,,,0,0,-2,2,7.0,7.0,68,16495,15125,2,2,4,9,0,0,0,8,179,2.0,,3.0,,1.0,
187,151,Jonas Lössl,Lössl,7,everton,EVE,GKP,0.0,0.0,,,a,0,0.0,0.0,0.1,501,482,463,57,32,28,506,57,0,2903,8213,,,0,0,-2,2,0.0,0.0,43,85,197,0,0,0,0,0,0,0,0,0,,,,,,
188,152,Seamus Coleman,Coleman,7,everton,EVE,DEF,2.2,0.8,,2020-11-13T11:00:14.415890Z,a,20,0.2,4.2,0.7,225,211,228,89,50,66,257,85,0,196222,232907,100.0,100.0,0,0,-2,2,0.8,0.8,48,3011,1673,0,1,1,9,0,0,0,1,118,,,,,,
189,153,Cenk Tosun,Tosun,7,everton,EVE,FWD,0.8,0.4,,2020-08-15T10:00:11.707165Z,a,4,0.1,0.7,0.0,441,355,388,53,50,59,427,56,0,2113,2187,100.0,100.0,0,0,0,0,0.4,0.4,60,246,186,0,0,0,3,0,0,0,0,12,,,,,,
190,154,Bernard Anício Caldeira Duarte,Bernard,7,everton,EVE,MID,2.2,0.6,,,a,13,0.1,2.2,0.1,289,182,219,122,113,114,268,126,0,9964,17582,,,0,0,-2,2,0.6,0.6,58,312,324,1,0,1,4,0,0,0,1,44,,,,,,
191,155,Lucas Digne,Digne,7,everton,EVE,DEF,4.2,0.0,,2020-11-26T14:30:25.951853Z,a,34,0.0,5.7,4.7,142,53,265,56,12,82,132,34,1,1245664,1646031,100.0,0.0,0,0,0,0,0.0,0.0,60,1624,8490,0,5,1,14,0,0,0,8,180,3.0,,2.0,,,
192,156,Michael Keane,Keane,7,everton,EVE,DEF,3.6,4.4,,,a,54,0.9,10.6,6.0,39,273,116,8,80,17,109,25,1,658255,406806,,,0,0,1,-1,4.4,4.4,51,18125,35574,2,0,4,19,0,0,0,3,280,,,,,,
193,157,Jordan Pickford,Pickford,7,everton,EVE,GKP,3.1,3.8,,,a,44,0.8,9.2,6.2,54,363,574,14,3,59,215,14,0,512992,605139,,,0,0,-2,2,3.8,3.8,48,16801,13657,0,0,3,18,0,0,40,3,239,,,,,,
194,158,André Filipe Tavares Gomes,André Gomes,7,everton,EVE,MID,1.5,0.6,,2020-12-19T23:30:21.112204Z,a,16,0.1,3.0,0.2,346,192,281,152,120,141,309,147,0,21764,40156,100.0,100.0,0,0,-2,2,0.6,0.6,53,151,343,0,0,2,8,0,0,0,0,52,4.0,,,,,
195,159,Alex Iwobi,Iwobi,7,everton,EVE,MID,2.5,2.8,,,a,35,0.5,5.9,0.3,187,94,136,74,64,74,148,80,0,26068,26403,,,0,0,-1,1,2.8,2.8,59,660,2392,0,3,4,10,0,0,0,0,149,,,,,,
196,160,Jonjoe Kenny,Kenny,7,everton,EVE,DEF,1.2,0.6,,2020-09-30T21:00:17.565989Z,a,5,0.1,1.2,0.1,419,366,356,164,134,133,412,154,0,7276,17569,100.0,100.0,0,0,-2,2,0.6,0.6,43,250,343,0,0,0,1,0,0,0,0,19,,,,,,
197,161,Jean-Philippe Gbamin,Gbamin,7,everton,EVE,MID,0.0,0.0,Achilles injury - Unknown return date,2020-08-15T10:00:11.729677Z,i,0,0.0,0.0,0.0,608,601,596,239,240,238,610,239,0,346,332,0.0,0.0,0,0,0,0,0.0,0.0,50,9,2,0,0,0,0,0,0,0,0,0,,,,,,
198,162,Yerry Mina,Mina,7,everton,EVE,DEF,3.9,6.4,,2020-10-14T10:00:21.355993Z,a,54,1.1,9.6,4.1,38,319,110,7,108,15,114,27,1,341297,188706,100.0,100.0,0,0,1,-1,6.4,6.4,56,33313,19049,2,0,4,16,0,0,0,5,268,,,,,,
199,163,Tom Davies,Davies,7,everton,EVE,MID,1.7,1.4,,,a,15,0.3,2.9,0.1,304,260,403,131,151,187,338,153,0,4151,9598,,,0,0,-3,3,1.4,1.4,52,176,226,0,0,2,4,0,0,0,0,70,,,,,,
200,164,Dominic Calvert-Lewin,Calvert-Lewin,7,everton,EVE,FWD,5.9,3.4,,,a,95,0.4,12.2,53.0,10,117,4,3,14,2,9,3,2,5007942,1916850,,,-1,1,8,-8,3.4,3.4,78,51393,251134,11,4,5,19,0,0,0,10,339,,,,,,
201,165,Mason Holgate,Holgate,7,everton,EVE,DEF,4.7,6.2,,2020-09-06T01:30:17.999031Z,a,33,1.3,6.9,1.8,167,241,218,66,58,59,227,70,1,141068,36672,100.0,100.0,0,0,-2,2,6.2,6.2,48,23620,10588,1,0,3,6,0,0,0,4,150,,,,,,
202,166,Richarlison de Andrade,Richarlison,7,everton,EVE,FWD,4.1,2.6,,2020-12-23T23:30:20.053260Z,a,49,0.3,6.3,4.0,110,110,26,14,13,12,41,14,0,576452,1025689,100.0,100.0,0,0,-2,2,2.6,2.6,78,12221,9722,2,5,3,11,0,0,0,8,176,,,,,2.0,
203,167,João Virgínia,Virgínia,7,everton,EVE,GKP,0.0,0.0,,,a,0,0.0,0.0,0.1,517,500,483,63,40,37,522,63,0,1209,4128,,,0,0,-2,2,0.0,0.0,43,53,95,0,0,0,0,0,0,0,0,0,,,,,,
204,168,Anthony Gordon,Gordon,7,everton,EVE,MID,1.0,0.4,,,a,3,0.1,0.7,0.9,402,347,379,171,175,176,408,180,0,107552,101076,,,0,0,-2,2,0.4,0.4,43,2415,5627,0,0,0,0,0,0,0,0,11,,,,,,
205,169,Moise Kean,Kean,7,everton,EVE,FWD,1.0,0.0,Joined Paris Saint-Germain on loan until the end of the season on 4/10. - Expected back 01 Jul,2020-10-03T00:30:17.828204Z,n,2,0.0,0.4,0.2,618,406,347,77,56,55,440,57,0,7987,35626,0.0,0.0,0,0,-3,3,0.0,0.0,57,4,124,0,0,0,0,0,0,0,0,1,,,,,,
206,170,Jarrad Branthwaite,Branthwaite,7,everton,EVE,DEF,0.0,0.0,,2020-09-17T01:30:16.017479Z,a,0,0.0,0.0,1.9,462,441,415,181,182,166,467,182,0,138950,268331,100.0,100.0,0,0,-1,1,0.0,0.0,39,1329,4961,0,0,0,0,0,0,0,0,0,,,,,,
207,502,Allan Marques Loureiro,Allan,7,everton,EVE,MID,1.8,0.8,Hamstring injury - Expected back 30 Jan,2020-12-16T22:30:22.602548Z,i,21,0.2,4.0,0.7,169,167,296,66,105,152,222,105,0,81587,162172,0.0,0.0,-1,1,-3,3,0.0,0.0,52,32,1856,0,0,2,16,0,0,0,0,140,,,,,,
208,508,James Rodríguez,Rodríguez,7,everton,EVE,MID,4.5,0.2,,2020-12-11T14:00:19.148921Z,a,50,0.0,6.5,8.7,76,18,65,22,15,36,35,22,1,3240502,3585967,100.0,0.0,0,0,2,-2,0.2,0.0,77,9488,19770,3,3,1,15,0,0,0,5,239,1.0,,1.0,,,
209,512,Abdoulaye Doucouré,Doucouré,7,everton,EVE,MID,2.8,3.0,,,a,44,0.6,8.3,1.0,92,79,75,30,54,41,68,38,1,107953,210843,,,0,0,-2,2,3.0,3.0,53,2282,3988,1,2,4,20,0,0,0,2,246,,,,,,
210,559,Niels Nkounkou,Nkounkou,7,everton,EVE,DEF,1.0,0.0,,,a,1,0.0,0.2,0.2,404,376,398,160,139,152,421,160,0,32242,22193,,,0,0,0,0,0.0,0.0,40,625,1162,0,0,0,1,0,0,0,0,6,,,,,,
211,566,Ben Godfrey,Godfrey,7,everton,EVE,DEF,2.7,4.0,,2020-11-02T01:00:23.121685Z,a,27,0.8,5.4,0.3,198,275,321,77,81,110,277,89,0,34893,15395,100.0,100.0,0,0,0,0,4.0,4.0,50,2895,2595,0,0,3,9,0,0,0,1,159,,,,,,
212,573,Robin Olsen,Olsen,7,everton,EVE,GKP,3.5,1.2,,,a,7,0.3,1.6,0.1,363,533,521,25,53,50,403,25,0,6409,4534,,,0,0,0,0,1.2,1.2,45,402,355,0,0,1,2,0,0,4,0,36,,,,,,
213,596,Ellis Simms,Simms,7,everton,EVE,FWD,0.0,0.0,,,a,0,0.0,0.0,0.1,551,540,528,62,65,64,555,65,0,9369,6613,,,0,0,0,0,0.0,0.0,45,808,668,0,0,0,0,0,0,0,0,0,,,,,,
214,115,Ruben Loftus-Cheek,Loftus-Cheek,8,fulham,FUL,MID,2.5,2.5,Ineligible to face his parent club on 15/1. - Expected back 20 Jan,2021-01-05T04:00:23.458382Z,n,28,0.4,4.7,0.2,275,215,135,118,130,73,242,113,0,17853,22433,0.0,,0,0,-1,1,0.0,0.0,59,126,1328,1,0,5,6,0,0,0,0,86,,,,,,
215,171,Fabricio Agosto Ramírez,Fabri,8,fulham,FUL,GKP,0.0,0.0,,,a,0,0.0,0.0,1.6,466,446,422,36,10,6,471,36,0,43674,64268,,,0,0,0,0,0.0,0.0,40,897,2826,0,0,0,0,0,0,0,0,0,,,,,,
216,172,Kevin McDonald,McDonald,8,fulham,FUL,MID,0.0,0.0,Not included in Fulham's 25-man Premier League squad. - Unknown return date,2020-10-20T22:30:18.518943Z,n,0,0.0,0.0,0.0,574,563,553,223,224,221,577,223,0,927,5493,0.0,0.0,0,0,-3,3,0.0,0.0,47,1,29,0,0,0,0,0,0,0,0,0,,,,,,
217,173,Maxime Le Marchand,Le Marchand,8,fulham,FUL,DEF,0.5,0.0,,,a,1,0.0,0.2,0.1,409,401,399,162,155,153,429,163,0,3105,11884,,,0,0,-3,3,0.0,0.0,42,61,176,0,0,0,1,0,0,0,0,12,,,,,,
218,174,Stefan Johansen,Johansen,8,fulham,FUL,MID,0.0,0.0,Not included in Fulham's 25-man Premier League squad. - Unknown return date,2020-10-20T22:30:18.533609Z,n,0,0.0,0.0,0.0,575,565,555,224,225,222,578,224,0,429,3279,0.0,0.0,0,0,-3,3,0.0,0.0,47,0,16,0,0,0,0,0,0,0,0,0,,,,,,
219,175,Tom Cairney,Cairney,8,fulham,FUL,MID,2.7,0.5,,,a,27,0.1,5.2,0.1,177,39,138,71,28,76,86,49,0,10400,24205,,,0,0,-3,3,0.0,0.0,52,32,356,1,1,1,15,0,0,0,2,160,2.0,,,,,
220,176,Tim Ream,Ream,8,fulham,FUL,DEF,1.4,0.0,,,a,7,0.0,1.7,0.1,282,380,454,109,142,182,354,128,0,7337,15686,,,0,0,-3,3,0.0,0.0,42,108,231,0,0,0,10,0,0,0,0,78,,,,,,
221,177,Anthony Knockaert,Knockaert,8,fulham,FUL,MID,0.0,0.0,Joined Nottingham Forest on loan until 7/1 on 16/10. - Expected back 07 Jan,2020-10-16T21:30:11.452901Z,n,0,0.0,0.0,0.0,607,600,595,238,239,237,609,238,0,1020,12459,0.0,0.0,-1,1,-5,5,0.0,0.0,50,2,39,0,0,0,0,0,0,0,0,0,,,,,,
222,178,Michael Hector,Hector,8,fulham,FUL,DEF,0.0,0.0,,,a,0,0.0,0.0,0.1,349,357,322,133,131,111,372,136,0,7027,21355,,,0,0,-3,3,0.0,0.0,42,148,347,0,0,0,10,0,0,0,0,32,,,,,,
223,179,Cyrus Christie,Christie,8,fulham,FUL,DEF,0.0,0.0,Joined Nottingham Forest on loan until the end of the season on 18/9. - Expected back 01 Jul,2020-09-21T00:30:18.332101Z,n,0,0.0,0.0,0.0,495,476,455,193,194,183,500,194,0,710,9930,0.0,0.0,0,0,-3,3,0.0,0.0,42,9,52,0,0,0,0,0,0,0,0,0,,,,,,
224,180,Neeskens Kebano,Kebano,8,fulham,FUL,MID,1.2,0.2,,2020-10-29T13:00:17.682650Z,a,6,0.0,1.3,0.0,444,339,256,189,170,131,384,171,0,2937,11791,100.0,100.0,0,0,-3,3,0.0,0.0,47,51,78,0,0,0,3,0,0,0,0,13,,,1.0,,,
225,181,Bobby Decordova-Reid,Decordova-Reid,8,fulham,FUL,FWD,3.1,3.5,,2020-12-17T15:30:20.147270Z,a,44,0.7,8.3,0.7,145,209,69,15,33,30,128,27,1,111227,73157,100.0,100.0,0,0,-2,2,0.0,0.0,53,6943,8679,4,1,4,12,0,0,0,5,176,,,,,,
226,182,Joe Bryan,Bryan,8,fulham,FUL,DEF,1.2,0.5,,,a,10,0.1,2.2,0.3,317,244,302,121,61,98,320,109,0,13959,63536,,,0,0,-4,4,0.0,0.0,46,95,633,0,1,0,11,0,0,0,0,75,5.0,,3.0,,,
227,183,Marcus Bettinelli,Bettinelli,8,fulham,FUL,GKP,0.0,0.0,Joined Middlesbrough on loan until the end of the season on 10/9. - Expected back 01 Jul,2020-09-10T14:30:11.949431Z,n,0,0.0,0.0,0.0,510,492,473,62,38,34,515,62,0,874,5194,0.0,0.0,0,0,-2,2,0.0,0.0,43,6,59,0,0,0,0,0,0,0,0,0,,,,,,
228,184,Aleksandar Mitrović,Mitrović,8,fulham,FUL,FWD,2.6,1.0,,2020-12-13T17:30:20.045950Z,a,34,0.2,6.2,3.8,204,105,36,24,12,17,65,19,0,509196,1803767,100.0,100.0,0,0,-5,5,0.0,0.0,55,3151,9602,2,2,1,13,0,1,0,3,88,,,2.0,,2.0,
229,185,Alfie Mawson,Mawson,8,fulham,FUL,DEF,0.0,0.0,Joined Bristol City on loan until the end of the season on 6/9. - Expected back 01 Jul,2020-09-07T02:00:12.698046Z,n,0,0.0,0.0,0.0,511,493,475,198,199,190,516,199,0,363,1616,0.0,0.0,0,0,-2,2,0.0,0.0,43,0,10,0,0,0,0,0,0,0,0,0,,,,,,
230,186,Marek Rodák,Rodák,8,fulham,FUL,GKP,1.0,0.0,,,a,1,0.0,0.2,0.3,394,495,477,27,39,36,424,27,0,11974,28650,,,0,0,-2,2,0.0,0.0,43,164,564,0,0,0,3,0,0,2,0,11,,,,,,
231,187,Ivan Ricardo Neves Abreu Cavaleiro,Cavaleiro,8,fulham,FUL,MID,2.4,2.0,,2020-12-19T23:30:21.220340Z,a,31,0.4,5.8,0.1,224,61,52,89,41,27,75,44,0,15141,17954,100.0,100.0,0,0,-2,2,0.0,0.0,53,135,754,1,0,2,19,0,1,0,3,72,1.0,,,,1.0,
232,188,Josh Onomah,Onomah,8,fulham,FUL,MID,1.5,0.0,Not included in Fulham's 25-man Premier League squad. - Unknown return date,2020-10-20T22:30:18.592793Z,n,3,0.0,0.6,0.0,414,372,392,177,180,181,419,182,0,2535,13875,0.0,0.0,0,0,-3,3,0.0,0.0,47,8,64,0,0,0,7,0,0,0,0,7,,,,,,
233,189,Jean Michaël Seri,Seri,8,fulham,FUL,MID,0.0,0.0,Not included in Fulham's 25-man Premier League squad. - Unknown return date,2020-10-20T22:30:18.607195Z,n,0,0.0,0.0,0.0,572,560,548,222,223,220,575,222,0,2933,10549,0.0,0.0,0,0,-4,4,0.0,0.0,46,7,43,0,0,0,0,0,0,0,0,0,,,,,,
234,190,Aboubakar Kamara,Kamara,8,fulham,FUL,MID,0.6,0.5,,2020-10-24T16:30:15.981006Z,a,5,0.1,1.0,0.0,406,257,285,173,148,144,359,161,0,4739,11276,100.0,100.0,0,0,-2,2,0.0,0.0,48,55,105,0,0,0,9,0,0,0,0,4,,,,,,
235,191,André-Frank Zambo Anguissa,Anguissa,8,fulham,FUL,MID,2.5,2.2,,,a,37,0.5,8.2,2.2,82,65,119,26,45,65,70,39,0,371904,263531,,,0,0,0,0,0.0,0.0,45,6547,18035,0,2,3,17,0,0,0,2,198,,,,,,
236,192,Zeze Steven Sessegnon,Sessegnon,8,fulham,FUL,DEF,0.0,0.0,Joined Bristol City on loan until the end of the season on 7/9. - Expected back 01 Jul,2020-09-08T09:30:15.158422Z,n,0,0.0,0.0,0.0,515,498,480,201,202,193,520,202,0,651,8515,0.0,0.0,0,0,-2,2,0.0,0.0,43,3,45,0,0,0,0,0,0,0,0,0,,,,,,
237,373,Harrison Reed,Reed,8,fulham,FUL,MID,2.0,1.8,,2020-09-30T13:30:17.140962Z,a,22,0.4,5.0,0.6,235,136,341,94,88,162,246,115,0,75142,111304,100.0,100.0,0,0,-1,1,0.0,0.0,44,1635,3455,0,1,2,14,0,0,0,0,127,3.0,,,,,
238,484,Antonee Robinson,Robinson,8,fulham,FUL,DEF,2.6,3.5,,,a,31,0.8,7.0,0.2,94,43,198,35,10,48,77,13,0,18937,15302,,,0,0,-1,1,0.0,0.0,44,1648,1644,0,0,3,13,0,0,0,1,207,,,,,,
239,493,Mario Lemina,Lemina,8,fulham,FUL,MID,1.3,1.0,,2020-12-22T04:00:13.292641Z,a,13,0.2,2.9,0.3,292,226,310,125,134,159,311,148,0,12380,73763,100.0,100.0,0,0,0,0,0.0,0.0,45,246,736,0,0,0,9,0,0,0,0,68,,,,,,
240,516,Alphonse Areola,Areola,8,fulham,FUL,GKP,3.6,5.8,,,a,50,1.3,11.1,1.8,20,528,516,7,50,47,170,8,0,143153,122598,,,0,0,0,0,0.0,0.0,45,15854,10684,0,0,3,20,0,0,54,4,263,,,,,,
241,517,Kenny Tete,Tete,8,fulham,FUL,DEF,1.0,0.0,Lack of match fitness - 75% chance of playing,2020-09-28T19:30:13.417631Z,d,2,0.0,0.5,0.1,330,207,378,128,48,146,331,115,0,6314,14366,75.0,75.0,0,0,-2,2,0.0,0.0,43,16,82,0,1,0,6,0,0,0,0,29,,,,,,
242,525,Denis Odoi,Odoi,8,fulham,FUL,DEF,0.3,0.0,,,a,1,0.0,0.2,0.1,364,315,354,140,105,132,379,140,0,6562,7723,,,-1,1,-3,3,0.0,0.0,42,128,172,0,0,0,10,0,0,0,0,34,,,,,,
243,557,Ademola Lookman,Lookman,8,fulham,FUL,MID,3.6,3.0,,,a,43,0.6,8.6,1.1,101,49,32,34,35,16,33,21,0,194367,107223,,,0,0,0,0,0.0,0.0,50,2688,14123,2,2,3,12,0,1,0,5,131,4.0,,4.0,,3.0,
244,562,Ola Aina,Aina,8,fulham,FUL,DEF,3.5,4.0,,,a,42,0.9,9.3,0.4,124,143,255,48,31,77,168,44,1,53551,28603,,,0,0,0,0,0.0,0.0,45,1855,3986,1,0,3,13,0,0,0,3,200,,,,,,
245,571,Joachim Andersen,Andersen,8,fulham,FUL,DEF,2.9,3.5,,2020-12-19T23:30:22.009824Z,a,26,0.8,5.8,0.0,219,333,352,88,119,131,307,100,0,3401,2132,100.0,100.0,0,0,0,0,0.0,0.0,45,217,262,0,0,3,9,0,0,0,2,134,,,,,,
246,572,Tosin Adarabioyo,Adarabioyo,8,fulham,FUL,DEF,3.5,6.0,,,a,38,1.3,8.4,0.3,144,298,209,58,93,54,225,69,1,30107,10862,,,0,0,0,0,0.0,0.0,45,8460,4425,0,1,3,12,0,0,0,5,188,,,,,,
247,585,Terence Kongolo,Kongolo,8,fulham,FUL,DEF,0.0,0.0,Lack of match fitness - Expected back 15 Jan,2020-10-22T12:30:15.315129Z,i,0,0.0,0.0,0.0,509,491,472,197,198,189,514,198,0,546,463,0.0,0.0,0,0,-2,2,0.0,0.0,43,11,17,0,0,0,0,0,0,0,0,0,,,,,,
248,216,Wes Morgan,Morgan,9,leicester,LEI,DEF,1.0,0.0,,2020-12-03T22:30:22.273297Z,a,3,0.0,0.7,0.1,437,427,491,167,171,198,449,169,0,8986,12224,100.0,100.0,0,0,-1,1,0.0,0.5,44,208,387,0,0,0,0,0,0,0,0,9,,,,,,
249,217,Kasper Schmeichel,Schmeichel,9,leicester,LEI,GKP,3.7,3.5,,2020-11-15T22:30:17.730436Z,a,63,0.6,11.5,9.6,16,613,612,4,70,70,162,5,2,373794,654002,100.0,100.0,0,0,0,0,0.0,4.0,55,7539,31890,0,0,5,21,0,0,48,3,296,,,,,,
250,218,Christian Fuchs,Fuchs,9,leicester,LEI,DEF,2.7,0.8,,2020-08-15T10:00:11.758506Z,a,24,0.2,5.3,0.3,212,286,309,83,86,100,287,92,0,41055,32653,100.0,100.0,0,0,0,0,0.0,1.3,45,474,1825,0,0,3,9,0,0,0,2,112,,,3.0,,,
251,219,Jonny Evans,Evans,9,leicester,LEI,DEF,2.8,3.7,,2020-12-13T22:30:16.752091Z,a,37,0.7,6.7,0.5,139,234,333,55,56,119,240,77,0,55376,35888,100.0,100.0,0,0,0,0,0.0,4.2,55,3585,4212,0,1,4,15,0,0,0,3,217,,,,,,
252,220,Adrien Silva,Silva,9,leicester,LEI,MID,0.0,0.0,Transferred to Sampdoria,2020-10-05T07:20:56.395434Z,u,0,0.0,0.0,0.2,526,510,494,199,200,195,531,199,0,8530,43760,0.0,0.0,0,0,-1,1,0.0,0.0,44,5,294,0,0,0,0,0,0,0,0,0,,,,,,
253,221,Marc Albrighton,Albrighton,9,leicester,LEI,MID,2.3,2.0,,,a,25,0.4,4.7,0.1,214,120,157,85,80,87,176,91,0,6202,14491,,,0,0,-2,2,0.0,2.5,53,439,411,0,2,2,8,0,0,0,0,114,4.0,,,,,
254,222,Matty James,James,9,leicester,LEI,MID,0.0,0.0,Joined Coventry City on loan until the end of the season on 6/1. - Expected back 01 Jul,2020-10-16T21:30:11.572098Z,n,0,0.0,0.0,0.3,502,484,465,193,194,189,507,193,0,29641,52762,0.0,0.0,0,0,-2,2,0.0,0.0,43,79,687,0,0,0,0,0,0,0,0,0,,,,,,
255,223,Danny Ward,Ward,9,leicester,LEI,GKP,0.0,0.0,,,a,0,0.0,0.0,0.2,529,513,497,65,43,40,534,65,0,3206,9711,,,0,0,-1,1,0.0,0.5,44,89,308,0,0,0,0,0,0,0,0,0,,,,,,
256,224,Jamie Vardy,Vardy,9,leicester,LEI,FWD,7.0,6.3,Hip injury - 75% chance of playing,2021-01-07T17:00:15.732491Z,d,112,0.6,11.0,25.4,6,86,9,2,7,6,10,4,4,2901421,2414332,75.0,100.0,0,0,2,-2,0.0,6.8,102,62920,163202,11,8,4,19,0,1,0,17,408,,,,,1.0,
257,225,Dennis Praet,Praet,9,leicester,LEI,MID,2.7,0.7,,2020-10-16T14:00:23.233127Z,a,35,0.1,6.7,0.2,240,141,151,98,91,83,194,92,0,79349,83400,100.0,100.0,-1,1,-3,3,0.0,1.2,52,90,909,1,2,3,8,0,0,0,1,119,,,,,,
258,226,Ricardo Domingos Barbosa Pereira,Pereira,9,leicester,LEI,DEF,0.0,0.0,Groin Injury - 75% chance of playing,2020-12-04T17:00:19.773460Z,d,0,0.0,0.0,0.1,621,620,620,224,224,224,622,224,0,6543,12376,75.0,50.0,0,0,-1,1,0.0,0.2,59,115,160,0,0,0,0,0,0,0,0,0,,,,,,
259,227,Daniel Amartey,Amartey,9,leicester,LEI,DEF,0.8,0.5,,2020-10-04T13:30:15.269052Z,a,3,0.1,0.8,1.0,354,392,364,135,149,137,396,146,0,68237,107236,100.0,100.0,0,0,-1,1,0.0,1.0,39,3733,3313,0,0,0,5,0,0,0,0,40,,,,,,
260,228,Youri Tielemans,Tielemans,9,leicester,LEI,MID,3.5,3.2,,,a,59,0.5,9.2,2.0,42,95,82,14,65,44,57,32,1,268339,295939,,,0,0,-1,1,0.0,3.7,64,6201,9780,4,0,5,21,0,0,0,5,276,2.0,,2.0,,3.0,
261,229,Ayoze Pérez,Pérez,9,leicester,LEI,MID,2.7,1.2,,,a,24,0.2,4.0,0.7,253,106,62,105,70,34,119,64,0,44102,224952,,,0,0,-5,5,0.0,1.7,60,519,2359,1,0,2,7,0,0,0,2,59,,,,,2.0,
262,230,Demarai Gray,Gray,9,leicester,LEI,MID,1.0,0.2,,2020-09-25T21:00:14.856498Z,a,1,0.0,0.2,0.1,451,405,389,190,188,180,445,189,0,2509,13142,100.0,100.0,0,0,-3,3,0.0,0.7,52,53,150,0,0,0,0,0,0,0,0,3,,,,,,
