player_id,name,display_slug,team_id,team,team_slug,position,points_per_game,form,news,news_added_at,status,total_points,value_form,value_season,selected_by_percent,influence_rank_overall,creativity_rank_overall,threat_rank_overall,influence_rank_by_position,creativity_rank_by_position,threat_rank_by_position:,ict_index,ict_index_by_position,dreamteam_count,transfers_in,transfers_out,chance_of_playing_next_round,chance_of_playing_this_round,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,ep_next,ep_this,now_cost,transfers_in_event,transfers_out_event,goals_scored,assists,clean_sheets,goals_conceded,penalties_saved,penalties_missed,saves,bonus,bps,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text
140,Jordan Ayew,Ayew,6,crystal_palace,CRY,FWD,2.2,1.0,,2020-10-18T17:30:11.950512Z,a,33,0.2,5.9,1.5,281,253,87,34,41,35,223,36,0,143778,488186,100.0,100.0,0,0,-4,4,1.0,0.0,56,3120,3682,1,1,2,20,0,0,0,2,88,,,,,4.0,
141,Wilfried Zaha,Zaha,6,crystal_palace,CRY,MID,5.8,2.8,Knock - 75% chance of playing,2021-01-18T00:00:23.990773Z,d,92,0.4,12.6,15.0,41,68,14,13,47,7,19,12,3,3733352,3500691,75.0,100.0,0,0,3,-3,2.1,1.8,73,14031,198392,8,3,3,26,0,0,0,11,233,,,,,3.0,
142,Jeffrey Schlupp,Schlupp,6,crystal_palace,CRY,MID,2.9,2.0,Hamstring injury - Unknown return date,2021-01-02T17:30:14.150779Z,i,44,0.4,8.1,0.1,158,120,77,59,83,43,97,54,1,14397,19095,0.0,0.0,0,0,-1,1,0.0,0.0,54,32,469,2,1,4,17,0,0,0,3,121,,,,,,
143,Max Meyer,Meyer,6,crystal_palace,CRY,MID,0.0,0.0,Left the club on 15/1,2021-01-15T23:30:26.650176Z,u,0,0.0,0.0,0.0,591,582,572,234,234,233,595,234,0,2134,4742,0.0,0.0,0,0,-3,3,0.0,0.0,47,3,174,0,0,0,0,0,0,0,0,0,,,,,,
144,Jairo Riedewald,Riedewald,6,crystal_palace,CRY,MID,1.9,1.2,,2020-10-24T17:00:21.697186Z,a,29,0.3,6.6,1.3,246,209,279,103,128,141,275,128,1,253608,185199,100.0,100.0,0,0,-1,1,1.2,0.2,44,1208,9087,1,0,2,13,0,0,0,1,107,,,,,,
145,Nathan Ferguson,Ferguson,6,crystal_palace,CRY,DEF,0.0,0.0,Thigh injury - Unknown return date,2020-08-26T09:30:07.992498Z,i,0,0.0,0.0,0.5,465,443,419,179,180,162,473,180,0,36100,114142,0.0,0.0,0,0,-1,1,0.0,0.0,39,253,1481,0,0,0,0,0,0,0,0,0,,,,,,
146,Tyrick Mitchell,Mitchell,6,crystal_palace,CRY,DEF,3.1,3.2,,2020-12-11T13:30:17.644766Z,a,31,0.8,7.9,18.0,204,265,334,78,71,118,283,93,1,1946346,1630012,100.0,100.0,0,0,-1,1,3.2,2.2,39,96606,49893,0,1,3,14,0,0,0,2,137,,,,,,
147,Brandon Pierrick,Pierrick,6,crystal_palace,CRY,MID,0.0,0.0,,,a,0,0.0,0.0,0.1,535,519,505,201,202,201,543,203,0,9966,12349,,,0,0,-2,2,0.0,-1.0,43,906,490,0,0,0,0,0,0,0,0,0,,,,,,
486,Scott Dann,Dann,6,crystal_palace,CRY,DEF,2.9,0.2,,2021-01-07T18:30:17.505449Z,a,23,0.0,5.3,0.6,209,353,194,82,129,48,262,86,0,97031,119536,100.0,100.0,0,0,-2,2,0.2,-0.8,43,277,1465,1,0,1,11,0,0,0,1,124,,,,,,
489,Eberechi Eze,Eze,6,crystal_palace,CRY,MID,3.1,2.2,,2020-11-17T23:00:19.063388Z,a,52,0.4,9.0,0.9,130,37,99,46,27,56,66,38,1,151107,136735,100.0,100.0,0,0,-2,2,2.2,1.2,58,5014,6545,2,3,1,27,0,0,0,5,203,1.0,,3.0,,,
522,Sam Woods,Woods,6,crystal_palace,CRY,DEF,0.0,0.0,,2020-09-15T22:30:15.910235Z,a,0,0.0,0.0,0.6,488,469,447,187,188,172,496,188,0,62258,45621,100.0,100.0,0,0,0,0,0.0,-1.0,40,506,1582,0,0,0,0,0,0,0,0,0,,,,,,
534,Ryan Inniss,Inniss,6,crystal_palace,CRY,DEF,0.0,0.0,Transferred to Charlton Athletic,2020-10-14T08:31:08.806610Z,u,0,0.0,0.0,0.0,482,462,440,185,186,170,490,186,0,4884,6157,0.0,0.0,0,0,0,0,0.0,0.0,40,7,71,0,0,0,0,0,0,0,0,0,,,,,,
577,Nathaniel Clyne,Clyne,6,crystal_palace,CRY,DEF,2.1,0.4,,,a,19,0.1,4.2,0.2,255,259,308,98,68,102,299,99,0,55913,44252,,,0,0,0,0,0.4,-0.6,45,231,2239,0,1,1,16,0,0,0,0,126,,,,,,
578,Stephen Henderson,Henderson,6,crystal_palace,CRY,GKP,0.0,0.0,,,a,0,0.0,0.0,0.5,476,455,433,40,13,8,484,40,0,53937,21345,,,0,0,0,0,0.0,-1.0,40,1263,1455,0,0,0,0,0,0,0,0,0,,,,,,
586,Jack Butland,Butland,6,crystal_palace,CRY,GKP,0.0,0.0,,2020-10-23T13:30:19.850079Z,a,0,0.0,0.0,0.0,555,543,533,71,54,50,562,71,0,4469,3216,100.0,100.0,0,0,0,0,0.0,-1.0,45,150,200,0,0,0,0,0,0,0,0,0,,,,,,
641,Jean-Philippe Mateta,Mateta,6,crystal_palace,CRY,FWD,0.0,0.0,,,a,0,0.0,0.0,0.0,639,640,640,82,83,83,640,83,0,1417,242,,,0,0,0,0,2.0,1.0,60,1417,242,0,0,0,0,0,0,0,0,0,,,,,,
149,Fabian Delph,Delph,7,everton,EVE,MID,1.2,0.0,Hamstring injury - Unknown return date,2020-12-05T15:30:20.402727Z,i,6,0.0,1.2,0.0,388,335,411,165,171,193,405,180,0,2248,4865,0.0,0.0,0,0,-1,1,0.0,0.0,49,18,52,0,0,0,5,0,0,0,0,38,,,,,,
150,Gylfi Sigurdsson,Sigurdsson,7,everton,EVE,MID,3.3,5.3,,,a,53,0.8,7.8,1.6,163,35,121,61,25,65,79,46,2,171473,172900,,,0,0,-2,2,4.8,0.0,68,4621,12700,2,2,4,10,0,0,0,8,183,2.0,,3.0,,1.0,
151,Jonas Lössl,Lössl,7,everton,EVE,GKP,0.0,0.0,,,a,0,0.0,0.0,0.1,510,493,478,58,35,31,518,58,0,3097,8668,,,0,0,-2,2,-0.5,0.0,43,44,132,0,0,0,0,0,0,0,0,0,,,,,,
152,Seamus Coleman,Coleman,7,everton,EVE,DEF,2.1,1.3,,2020-11-13T11:00:14.415890Z,a,21,0.3,4.4,0.6,242,224,250,94,53,76,270,88,0,200035,240375,100.0,100.0,0,0,-2,2,0.8,0.0,48,593,1578,0,1,1,9,0,0,0,1,121,,,,,,
153,Cenk Tosun,Tosun,7,everton,EVE,FWD,0.8,0.3,,2020-08-15T10:00:11.707165Z,a,4,0.0,0.7,0.1,450,364,395,54,52,60,437,58,0,7473,6285,100.0,100.0,0,0,0,0,-0.2,0.0,60,237,751,0,0,0,3,0,0,0,0,12,,,,,,
154,Bernard Anício Caldeira Duarte,Bernard,7,everton,EVE,MID,2.2,1.0,,,a,13,0.2,2.3,0.1,306,199,241,131,122,123,288,135,0,10552,18460,,,-1,1,-3,3,0.5,0.0,57,110,332,1,0,1,4,0,0,0,1,44,,,,,,
155,Lucas Digne,Digne,7,everton,EVE,DEF,4.3,1.7,,2020-11-26T14:30:25.951853Z,a,39,0.3,6.5,5.0,157,61,274,63,13,86,141,36,1,1287604,1664918,100.0,100.0,0,0,0,0,1.2,0.0,60,17311,6567,0,6,1,15,0,0,0,8,192,3.0,,2.0,,,
156,Michael Keane,Keane,7,everton,EVE,DEF,4.1,6.3,,,a,65,1.2,12.7,5.2,25,284,114,3,85,15,95,20,2,713539,517777,,,0,0,1,-1,5.8,0.0,51,19778,21316,3,0,4,20,0,0,0,6,315,,,,,,
157,Jordan Pickford,Pickford,7,everton,EVE,GKP,3.1,3.3,,,a,46,0.7,9.6,5.6,68,373,590,15,3,60,231,15,0,542194,669858,,,0,0,-2,2,2.8,0.0,48,6196,12813,0,0,3,19,0,0,42,3,251,,,,,,
158,André Filipe Tavares Gomes,André Gomes,7,everton,EVE,MID,1.7,2.0,,2020-12-19T23:30:21.112204Z,a,20,0.4,3.8,0.2,326,184,298,143,113,149,304,144,0,22203,40875,100.0,100.0,0,0,-2,2,1.5,0.0,53,140,302,0,1,2,8,0,0,0,0,63,4.0,,,,,
159,Alex Iwobi,Iwobi,7,everton,EVE,MID,2.9,3.7,,,a,43,0.6,7.3,0.3,164,106,100,62,74,57,116,63,1,30537,31622,,,0,0,-1,1,3.2,0.0,59,1329,1544,1,3,4,11,0,0,0,1,179,,,,,,
160,Jonjoe Kenny,Kenny,7,everton,EVE,DEF,1.2,0.0,,2020-09-30T21:00:17.565989Z,a,5,0.0,1.2,0.1,427,378,372,166,140,139,421,158,0,7744,18271,100.0,100.0,0,0,-2,2,-0.5,0.0,43,129,254,0,0,0,1,0,0,0,0,19,,,,,,
161,Jean-Philippe Gbamin,Gbamin,7,everton,EVE,MID,0.0,0.0,Achilles injury - Unknown return date,2020-08-15T10:00:11.729677Z,i,0,0.0,0.0,0.0,622,615,611,247,247,247,625,247,0,389,364,0.0,0.0,0,0,0,0,0.0,0.0,50,22,15,0,0,0,0,0,0,0,0,0,,,,,,
162,Yerry Mina,Mina,7,everton,EVE,DEF,3.7,3.7,,2020-10-14T10:00:21.355993Z,a,56,0.7,10.0,3.2,48,332,123,15,117,20,132,33,1,370349,269685,100.0,100.0,0,0,1,-1,3.2,0.0,56,4684,20810,2,0,4,17,0,0,0,5,281,,,,,,
163,Tom Davies,Davies,7,everton,EVE,MID,1.7,2.0,,,a,17,0.4,3.3,0.1,310,270,412,134,155,194,348,159,0,4515,10075,,,0,0,-3,3,1.5,0.0,52,112,193,0,0,2,5,0,0,0,0,87,,,,,,
164,Dominic Calvert-Lewin,Calvert-Lewin,7,everton,EVE,FWD,5.9,1.0,,2021-01-11T14:00:23.053774Z,a,95,0.1,12.5,26.5,15,136,7,3,18,5,15,6,2,5126539,4268626,100.0,0.0,-1,1,6,-6,0.5,0.0,76,103254,340253,11,4,5,19,0,0,0,10,339,,,,,,
165,Mason Holgate,Holgate,7,everton,EVE,DEF,4.2,3.3,,2020-09-06T01:30:17.999031Z,a,34,0.7,7.1,1.1,187,251,240,73,62,72,247,80,1,158515,90351,100.0,100.0,0,0,-2,2,2.8,0.0,48,1104,10882,1,0,3,7,0,0,0,4,157,,,,,,
166,Richarlison de Andrade,Richarlison,7,everton,EVE,FWD,3.8,1.0,,2021-01-11T14:00:23.066552Z,a,50,0.1,6.4,4.1,139,127,31,15,16,15,50,16,0,648451,1077134,100.0,100.0,0,0,-2,2,0.5,0.0,78,24519,12432,2,5,3,11,0,0,0,8,176,,,,,2.0,
167,João Virgínia,Virgínia,7,everton,EVE,GKP,0.0,0.0,,,a,0,0.0,0.0,0.1,528,512,498,66,44,40,536,66,0,1300,4360,,,0,0,-2,2,-0.5,0.0,43,16,76,0,0,0,0,0,0,0,0,0,,,,,,
168,Anthony Gordon,Gordon,7,everton,EVE,MID,1.0,0.3,,,a,3,0.1,0.7,0.8,412,356,388,178,178,182,418,184,0,111359,114902,,,0,0,-2,2,-0.2,0.0,43,823,4289,0,0,0,0,0,0,0,0,11,,,,,,
169,Moise Kean,Kean,7,everton,EVE,FWD,1.0,0.0,Joined Paris Saint-Germain on loan until the end of the season on 4/10. - Expected back 01 Jul,2020-10-03T00:30:17.828204Z,u,2,0.0,0.4,0.2,633,417,363,78,58,57,449,59,0,8011,35788,0.0,0.0,0,0,-3,3,0.0,0.0,57,4,86,0,0,0,0,0,0,0,0,1,,,,,,
170,Jarrad Branthwaite,Branthwaite,7,everton,EVE,DEF,0.0,0.0,Joined Blackburn Rovers on loan until the end of the season on 14/1,2021-01-14T23:00:22.063648Z,u,0,0.0,0.0,1.6,470,448,425,184,185,168,478,185,0,140402,290569,0.0,0.0,0,0,-1,1,0.0,0.0,39,33,8075,0,0,0,0,0,0,0,0,0,,,,,,
502,Allan Marques Loureiro,Allan,7,everton,EVE,MID,1.8,0.0,Hamstring injury - Expected back 30 Jan,2020-12-16T22:30:22.602548Z,i,21,0.0,4.0,0.7,190,183,311,77,112,158,243,113,0,81629,164254,0.0,0.0,0,0,-3,3,0.0,0.0,52,15,1024,0,0,2,16,0,0,0,0,140,,,,,,
508,James Rodríguez,Rodríguez,7,everton,EVE,MID,4.3,1.0,,2020-12-11T14:00:19.148921Z,a,52,0.1,6.8,8.5,101,21,74,33,17,41,37,23,1,3273445,3633530,100.0,100.0,0,0,2,-2,0.5,0.0,77,9387,15869,3,3,1,16,0,0,0,5,254,1.0,,1.0,,,
512,Abdoulaye Doucouré,Doucouré,7,everton,EVE,MID,2.6,3.0,Suspended until 30 Jan,2021-01-14T23:30:25.835042Z,s,45,0.6,8.5,0.8,117,93,88,41,66,47,84,49,1,111789,230746,0.0,0.0,0,0,-2,2,0.0,0.0,53,40,7340,1,2,4,21,0,0,0,2,255,,,,,,
559,Niels Nkounkou,Nkounkou,7,everton,EVE,DEF,1.0,0.0,Knock - 75% chance of playing,2021-01-22T16:30:27.249165Z,d,1,0.0,0.2,0.2,413,387,408,162,144,153,430,161,0,33352,25549,75.0,,0,0,0,0,-0.4,0.0,40,288,1175,0,0,0,1,0,0,0,0,6,,,,,,
566,Ben Godfrey,Godfrey,7,everton,EVE,DEF,2.6,2.7,,2020-11-02T01:00:23.121685Z,a,29,0.5,5.8,0.2,205,286,336,79,87,120,289,94,0,37647,23975,100.0,100.0,0,0,0,0,2.2,0.0,50,502,2006,0,0,3,10,0,0,0,1,167,,,,,,
573,Robin Olsen,Olsen,7,everton,EVE,GKP,3.5,0.0,,,a,7,0.0,1.6,0.1,372,544,534,25,55,51,413,25,0,7064,5461,,,0,0,0,0,-0.5,0.0,45,112,223,0,0,1,2,0,0,4,0,36,,,,,,
596,Ellis Simms,Simms,7,everton,EVE,FWD,0.0,0.0,Joined Blackburn Rovers on loan until the end of the season on 20/1,2021-01-20T23:00:23.497026Z,u,0,0.0,0.0,0.1,562,551,541,62,65,65,568,66,0,11578,8959,0.0,,0,0,0,0,0.0,0.0,45,357,981,0,0,0,0,0,0,0,0,0,,,,,,
115,Ruben Loftus-Cheek,Loftus-Cheek,8,fulham,FUL,MID,2.5,1.8,,2021-01-13T23:30:18.860000Z,a,32,0.3,5.4,0.2,275,203,82,118,124,44,194,94,0,18894,24451,100.0,0.0,0,0,-1,1,1.3,0.0,59,779,473,1,0,5,9,0,0,0,0,92,,,,,,
171,Fabricio Agosto Ramírez,Fabri,8,fulham,FUL,GKP,0.0,0.0,,,a,0,0.0,0.0,1.5,475,454,432,39,12,7,483,39,0,46806,74000,,,0,0,0,0,-0.5,-2.0,40,536,2445,0,0,0,0,0,0,0,0,0,,,,,,
172,Kevin McDonald,McDonald,8,fulham,FUL,MID,0.0,0.0,Not included in Fulham's 25-man Premier League squad,2020-10-20T22:30:18.518943Z,u,0,0.0,0.0,0.0,589,578,568,232,232,231,593,232,0,939,5539,0.0,0.0,0,0,-3,3,0.0,0.0,47,4,17,0,0,0,0,0,0,0,0,0,,,,,,
173,Maxime Le Marchand,Le Marchand,8,fulham,FUL,DEF,0.5,0.0,,,a,1,0.0,0.2,0.1,418,412,409,164,159,154,438,164,0,3228,12282,,,0,0,-3,3,-0.5,-2.0,42,28,129,0,0,0,1,0,0,0,0,12,,,,,,
174,Stefan Johansen,Johansen,8,fulham,FUL,MID,0.0,0.0,Not included in Fulham's 25-man Premier League squad,2020-10-20T22:30:18.533609Z,u,0,0.0,0.0,0.0,590,580,570,233,233,232,594,233,0,438,3308,0.0,0.0,0,0,-3,3,0.0,0.0,47,4,12,0,0,0,0,0,0,0,0,0,,,,,,
175,Tom Cairney,Cairney,8,fulham,FUL,MID,2.7,0.0,Knee injury - Unknown return date,2021-01-14T15:00:16.245882Z,i,27,0.0,5.2,0.1,200,50,151,82,36,81,107,58,0,10587,25345,0.0,25.0,0,0,-3,3,0.0,-0.5,52,79,530,1,1,1,15,0,0,0,2,160,3.0,,,,,
176,Tim Ream,Ream,8,fulham,FUL,DEF,1.4,0.0,,,a,7,0.0,1.7,0.1,297,393,469,115,149,187,364,132,0,7679,16289,,,0,0,-3,3,-0.5,-2.0,42,68,205,0,0,0,10,0,0,0,0,78,,,,,,
177,Anthony Knockaert,Knockaert,8,fulham,FUL,MID,0.0,0.0,Loan at Nottingham Forest extended until end of the season on 12/1. - Expected back 01 Jul,2020-10-16T21:30:11.452901Z,u,0,0.0,0.0,0.0,621,614,610,246,246,246,624,246,0,1026,12515,0.0,0.0,0,0,-5,5,0.0,0.0,50,0,24,0,0,0,0,0,0,0,0,0,,,,,,
178,Michael Hector,Hector,8,fulham,FUL,DEF,0.0,0.0,,,a,0,0.0,0.0,0.1,358,367,338,137,136,121,379,139,0,7341,22145,,,0,0,-3,3,-0.5,-2.0,42,84,308,0,0,0,10,0,0,0,0,32,,,,,,
179,Cyrus Christie,Christie,8,fulham,FUL,DEF,0.0,0.0,Joined Nottingham Forest on loan until the end of the season on 18/9. - Expected back 01 Jul,2020-09-21T00:30:18.332101Z,u,0,0.0,0.0,0.0,505,488,470,199,200,188,513,200,0,745,10061,0.0,0.0,0,0,-3,3,0.0,0.0,42,0,50,0,0,0,0,0,0,0,0,0,,,,,,
180,Neeskens Kebano,Kebano,8,fulham,FUL,MID,1.2,0.2,,2020-10-29T13:00:17.682650Z,a,6,0.0,1.3,0.0,453,348,270,193,173,139,392,175,0,3020,11981,100.0,100.0,0,0,-3,3,-0.3,-1.6,47,26,60,0,0,0,3,0,0,0,0,13,,,1.0,,,
181,Bobby Decordova-Reid,Decordova-Reid,8,fulham,FUL,FWD,2.9,1.0,,2020-12-17T15:30:20.147270Z,a,47,0.2,8.9,1.0,155,188,69,17,29,30,121,25,1,167967,104333,100.0,100.0,0,0,-2,2,0.5,0.0,53,6427,12461,4,1,4,14,0,0,0,5,199,,,,,,
182,Joe Bryan,Bryan,8,fulham,FUL,DEF,1.1,0.2,,,a,11,0.0,2.4,0.3,317,239,276,122,58,88,316,105,0,14448,64724,,,0,0,-4,4,-0.3,-1.6,46,190,417,0,1,0,13,0,0,0,0,83,5.0,,3.0,,,
183,Marcus Bettinelli,Bettinelli,8,fulham,FUL,GKP,0.0,0.0,Joined Middlesbrough on loan until the end of the season on 10/9. - Expected back 01 Jul,2020-09-10T14:30:11.949431Z,u,0,0.0,0.0,0.0,521,504,489,65,42,38,529,65,0,895,5324,0.0,0.0,0,0,-2,2,0.0,0.0,43,1,29,0,0,0,0,0,0,0,0,0,,,,,,
184,Aleksandar Mitrović,Mitrović,8,fulham,FUL,FWD,2.5,0.5,,2021-01-13T23:30:19.260597Z,a,35,0.1,6.4,3.7,219,122,41,25,14,20,83,21,0,519726,1826382,100.0,75.0,0,0,-5,5,0.0,-0.8,55,2600,7784,2,2,1,13,0,1,0,3,90,,,2.0,,2.0,
185,Alfie Mawson,Mawson,8,fulham,FUL,DEF,0.0,0.0,Joined Bristol City on loan until the end of the season on 6/9. - Expected back 01 Jul,2020-09-07T02:00:12.698046Z,u,0,0.0,0.0,0.0,522,505,490,203,204,194,530,204,0,378,1645,0.0,0.0,0,0,-2,2,0.0,0.0,43,3,12,0,0,0,0,0,0,0,0,0,,,,,,
186,Marek Rodák,Rodák,8,fulham,FUL,GKP,1.0,0.0,,,a,1,0.0,0.2,0.3,403,507,492,28,43,39,434,28,0,12552,30142,,,0,0,-2,2,-0.5,-2.0,43,130,451,0,0,0,3,0,0,2,0,11,,,,,,
187,Ivan Ricardo Neves Abreu Cavaleiro,Cavaleiro,8,fulham,FUL,MID,2.7,3.8,,2020-12-19T23:30:21.220340Z,a,43,0.7,8.1,0.2,197,47,51,81,33,26,60,35,1,21946,21629,100.0,100.0,0,0,-2,2,3.3,5.6,53,1478,1432,2,0,2,23,0,1,0,4,103,1.0,,,,1.0,
188,Josh Onomah,Onomah,8,fulham,FUL,MID,1.2,0.5,,2020-10-20T22:30:18.592793Z,a,5,0.1,1.1,0.0,416,383,401,179,183,188,429,187,0,2657,14026,100.0,100.0,0,0,-4,4,0.0,-1.0,46,45,61,0,0,0,7,0,0,0,0,12,,,,,,
189,Jean Michaël Seri,Seri,8,fulham,FUL,MID,0.0,0.0,Not included in Fulham's 25-man Premier League squad,2020-10-20T22:30:18.607195Z,u,0,0.0,0.0,0.0,587,575,564,231,231,230,591,231,0,2950,10642,0.0,0.0,0,0,-4,4,0.0,0.0,46,3,29,0,0,0,0,0,0,0,0,0,,,,,,
190,Aboubakar Kamara,Kamara,8,fulham,FUL,MID,0.7,0.8,,2020-10-24T16:30:15.981006Z,a,8,0.2,1.7,0.0,394,208,284,170,127,145,341,157,0,4960,11511,100.0,100.0,0,0,-2,2,0.3,-0.4,48,52,99,0,0,0,9,0,0,0,0,14,,,,,,
191,André-Frank Zambo Anguissa,Anguissa,8,fulham,FUL,MID,2.6,2.8,,,a,46,0.6,10.2,2.2,63,64,109,20,46,62,67,39,0,405814,312491,,,0,0,0,0,2.3,3.6,45,11221,15462,0,3,3,21,0,0,0,4,255,,,,,,
192,Zeze Steven Sessegnon,Sessegnon,8,fulham,FUL,DEF,0.0,0.0,Joined Bristol City on loan until the end of the season on 7/9. - Expected back 01 Jul,2020-09-08T09:30:15.158422Z,u,0,0.0,0.0,0.0,526,510,495,206,207,197,534,207,0,671,8610,0.0,0.0,0,0,-2,2,0.0,0.0,43,2,33,0,0,0,0,0,0,0,0,0,,,,,,
373,Harrison Reed,Reed,8,fulham,FUL,MID,2.0,2.2,,2020-09-30T13:30:17.140962Z,a,28,0.5,6.4,0.6,185,121,305,75,84,154,211,99,0,86083,121726,100.0,100.0,0,0,-1,1,1.7,2.4,44,3283,3781,0,1,2,18,0,0,0,0,167,4.0,,,,,
484,Antonee Robinson,Robinson,8,fulham,FUL,DEF,2.2,1.5,Suspended until 30 Jan,2021-01-16T22:30:18.719812Z,s,31,0.3,7.0,0.2,106,38,154,42,10,32,72,13,0,26081,22041,0.0,,0,0,-1,1,0.0,1.0,44,273,3472,0,0,3,15,0,0,0,1,222,,,,,,
493,Mario Lemina,Lemina,8,fulham,FUL,MID,1.3,0.2,,2021-01-14T15:00:17.223386Z,a,14,0.0,3.1,0.3,305,222,321,130,136,163,318,150,0,12719,76095,100.0,25.0,0,0,0,0,-0.3,-0.4,45,66,708,0,0,0,9,0,0,0,0,72,,,,,,
516,Alphonse Areola,Areola,8,fulham,FUL,GKP,3.4,4.0,,,a,58,0.9,12.9,2.8,12,539,529,5,52,48,157,5,0,248076,158942,,,0,0,0,0,3.5,6.0,45,31101,12139,0,0,3,24,0,0,67,4,312,,,,,,
517,Kenny Tete,Tete,8,fulham,FUL,DEF,1.4,1.2,,2020-09-28T19:30:13.417631Z,a,7,0.3,1.6,0.1,252,140,345,97,29,125,255,83,0,8106,15013,100.0,100.0,0,0,-2,2,0.7,0.4,43,1139,373,0,1,0,10,0,0,0,0,71,,,,,,
525,Denis Odoi,Odoi,8,fulham,FUL,DEF,0.3,0.0,,,a,1,0.0,0.2,0.1,373,333,370,145,118,138,385,143,0,6882,8077,,,0,0,-3,3,-0.5,-2.0,42,96,152,0,0,0,10,0,0,0,0,34,,,,,,
557,Ademola Lookman,Lookman,8,fulham,FUL,MID,3.7,3.8,,,a,55,0.8,11.0,1.4,67,39,24,22,28,15,23,15,0,240805,142687,,,0,0,0,0,3.3,5.6,50,17142,11420,3,3,3,15,0,1,0,5,172,2.0,,4.0,,3.0,
562,Ola Aina,Aina,8,fulham,FUL,DEF,3.1,2.5,,,a,46,0.6,10.2,0.5,126,153,262,52,36,81,179,47,1,65631,38362,,,0,0,0,0,2.0,3.0,45,2276,3070,1,0,3,17,0,0,0,3,233,,,,,,
571,Joachim Andersen,Andersen,8,fulham,FUL,DEF,2.5,2.5,,2020-12-19T23:30:22.009824Z,a,30,0.6,6.7,0.0,167,339,355,68,123,130,277,92,0,4306,2719,100.0,100.0,0,0,0,0,2.0,3.0,45,366,244,0,0,3,13,0,0,0,2,175,,,,,,
572,Tosin Adarabioyo,Adarabioyo,8,fulham,FUL,DEF,3.1,2.8,,,a,43,0.6,9.6,0.4,91,315,191,35,103,46,188,53,1,49319,21444,,,0,0,0,0,2.3,3.6,45,1461,3415,0,1,3,16,0,0,0,5,236,,,,,,
585,Terence Kongolo,Kongolo,8,fulham,FUL,DEF,0.0,0.0,Hamstring injury - Unknown return date,2021-01-16T22:30:18.884975Z,i,0,0.0,0.0,0.0,520,503,488,202,203,193,528,203,0,649,552,0.0,100.0,0,0,-2,2,0.0,-2.0,43,22,31,0,0,0,0,0,0,0,0,0,,,,,,
216,Wes Morgan,Morgan,9,leicester,LEI,DEF,1.0,0.0,Unknown - Expected back 13 Feb,2021-01-22T15:00:21.292754Z,i,3,0.0,0.7,0.1,446,434,507,169,174,202,458,171,0,9342,12932,0.0,100.0,0,0,-1,1,0.0,0.5,44,152,451,0,0,0,0,0,0,0,0,9,,,,,,
217,Kasper Schmeichel,Schmeichel,9,leicester,LEI,GKP,4.2,5.2,,2020-11-15T22:30:17.730436Z,a,80,0.9,14.5,9.8,13,627,627,6,71,71,159,6,3,428583,720019,100.0,100.0,0,0,0,0,5.7,10.9,55,27662,12686,0,0,7,21,0,0,56,6,353,,,,,,
218,Christian Fuchs,Fuchs,9,leicester,LEI,DEF,2.7,0.0,,2020-08-15T10:00:11.758506Z,a,24,0.0,5.3,0.2,230,300,323,90,91,108,305,100,0,42162,36790,100.0,100.0,0,0,0,0,0.5,0.5,45,278,1274,0,0,3,9,0,0,0,2,112,,,3.0,,,
219,Jonny Evans,Evans,9,leicester,LEI,DEF,3.4,6.0,,2020-12-13T22:30:16.752091Z,a,51,1.1,9.3,0.6,135,242,295,54,60,97,229,71,0,70740,43145,100.0,100.0,0,0,0,0,6.5,12.5,55,9242,2452,0,1,6,15,0,0,0,5,267,,,,,,
220,Adrien Silva,Silva,9,leicester,LEI,MID,0.0,0.0,Transferred to Sampdoria,2020-10-05T07:20:56.395434Z,u,0,0.0,0.0,0.2,538,523,510,203,204,203,546,205,0,8544,44331,0.0,0.0,0,0,-1,1,0.0,0.0,44,4,243,0,0,0,0,0,0,0,0,0,,,,,,
221,Marc Albrighton,Albrighton,9,leicester,LEI,MID,2.5,3.2,,,a,33,0.6,6.2,0.1,189,72,157,76,51,84,143,75,0,8339,15641,,,0,0,-2,2,3.7,6.9,53,875,508,0,3,4,8,0,0,0,0,143,3.0,,,,,
222,Matty James,James,9,leicester,LEI,MID,0.0,0.0,Joined Coventry City on loan until the end of the season on 6/1. - Expected back 01 Jul,2020-10-16T21:30:11.572098Z,u,0,0.0,0.0,0.3,511,494,479,196,197,196,519,198,0,29808,54541,0.0,0.0,0,0,-2,2,0.0,0.0,43,21,616,0,0,0,0,0,0,0,0,0,,,,,,
223,Danny Ward,Ward,9,leicester,LEI,GKP,0.0,0.0,,,a,0,0.0,0.0,0.2,517,500,485,62,39,35,525,62,0,3520,10384,,,-1,1,-2,2,0.5,0.5,43,138,239,0,0,0,0,0,0,0,0,0,,,,,,
224,Jamie Vardy,Vardy,9,leicester,LEI,FWD,6.4,2.5,Hernia - Expected back 07 Feb,2021-01-22T14:30:26.590916Z,i,116,0.2,11.5,23.1,8,99,8,2,11,6,9,2,4,3375423,3229324,0.0,100.0,0,0,1,-1,0.0,5.5,101,91750,546362,11,8,6,19,0,1,0,17,412,,,,,1.0,
